MPC_Time_Delay
0.9646859062325115
0.7904381123509598
0.8864795230541472
0.8069750770664239
0.8593888298289327
0.9130540537577354
0.8410430398985718
0.9751010588568585
0.8602911732893764
0.7845070227836065
