time_stamp,ref_moving_speed,ref_x,ref_y,ref_z,drone_x,drone_y,drone_z
0.01,0.4,0.0,0.0,1.0048,-0.0013417372467930796,-0.0009876834735349505,0.9977323004457068
0.04,0.4,0.0,0.0,1.0119999999999998,-0.0013557453521316854,-0.0017559045441331023,0.998019590487524
0.07,0.4,0.0,0.0,1.0191999999999997,-0.0015185722546016925,-0.0020607463939343873,0.9980876411357117
0.10,0.4,0.0,0.0,1.0263999999999995,-0.0016109626884481094,-0.0025549437472318637,0.9982841921330982
0.13,0.4,0.0,0.0,1.0335999999999994,-0.0016275161371122478,-0.002789568561513134,0.9988968703155807
0.17,0.4,0.0,0.0,1.0431999999999992,-0.001533913814257735,-0.002772989138869475,0.9999908883304255
0.20,0.4,0.0,0.0,1.0503999999999991,-0.0016701451307266355,-0.0028840493118758026,1.001672537233495
0.23,0.4,0.0,0.0,1.057599999999999,-0.0013983492840599044,-0.0030013638606043447,1.0032533591584227
0.26,0.4,0.0,0.0,1.0647999999999989,-0.0011922142287506582,-0.0029023016609242003,1.0047346535369932
0.30,0.4,0.0,0.0,1.0743999999999987,-0.0008684607087371807,-0.002716014447407211,1.0062647860915466
0.33,0.4,0.0,0.0,1.0815999999999986,-0.0003638060535415494,-0.0020076965731643526,1.0079853663918423
0.36,0.4,0.0,0.0,1.0887999999999984,0.00010677866824962745,-0.001836655569318335,1.009601776971026
0.39,0.4,0.0,0.0,1.0959999999999983,0.00044165327800933785,-0.0015365531905118246,1.0112481996980265
0.41,0.4,0.0,0.0,1.1007999999999982,0.0006586101387190713,-0.0015294061503308143,1.0130232190595272
0.45,0.4,0.0,0.0,1.110399999999998,0.0009757133225413641,-0.001391296787054852,1.014920315368994
0.48,0.4,0.0,0.0,1.117599999999998,0.0012389146952431532,-0.0013308401357754462,1.0174871142765114
0.52,0.4,0.0,0.0,1.1271999999999978,0.0013653353073177334,-0.0015341252312344178,1.0210877324782663
0.56,0.4,0.0,0.0,1.1367999999999976,0.0014770932872303578,-0.001809753625700461,1.0252032029511724
0.60,0.4,0.0,0.0,1.1463999999999974,0.001450973995064037,-0.002351257798222983,1.0296883672979
0.64,0.4,0.0,0.0,1.1559999999999973,0.0014345355285429466,-0.002571731074839656,1.0329143262753233
0.67,0.4,0.0,0.0,1.1631999999999971,0.0013921923714315999,-0.003556165016586288,1.0386917041320716
0.71,0.4,0.0,0.0,1.172799999999997,0.0012440126323324647,-0.004237049055468178,1.0430736836644807
0.75,0.4,0.0,0.0,1.1823999999999968,0.000787650554502142,-0.005626197168037805,1.0540619160307039
0.78,0.4,0.0,0.0,1.1895999999999967,0.00045283393324016785,-0.006105003917333818,1.0585019287493187
0.81,0.4,0.0,0.0,1.1967999999999965,0.0004655491628449573,-0.006559514789384879,1.0620819891458142
0.84,0.4,0.0,0.0,1.2039999999999964,0.00017140987086959725,-0.00710700921439722,1.068150622373835
0.86,0.4,0.0,0.0,1.2087999999999963,5.9774946726598444e-05,-0.007423378161909522,1.0729976950004414
0.90,0.4,0.0,0.0,1.2183999999999962,8.939956835123474e-05,-0.007911580671768448,1.0791124872093052
0.93,0.4,0.0,0.0,1.225599999999996,7.860333105264684e-05,-0.008101568727667985,1.0839059439428465
0.97,0.4,0.0,0.0,1.2351999999999959,0.000264624179192382,-0.00856094681675823,1.0891775253129352
0.99,0.4,0.0,0.0,1.2399999999999958,0.0005482897675675753,-0.008887868905501195,1.0948349405155753
1.02,0.4,0.0,0.0,1.2471999999999956,0.000814032070030958,-0.009197624376439562,1.100914032056389
1.06,0.4,0.0,0.0,1.2567999999999955,0.0011828798204448993,-0.009575142405200188,1.1087931953540802
1.10,0.4,0.0,0.0,1.2663999999999953,0.0016156105061199658,-0.009906206190646971,1.1167452382115974
1.13,0.4,0.0,0.0,1.2735999999999952,0.001722109402269309,-0.009819762616183558,1.1214588854390741
