time_stamp,ref_moving_speed,ref_x,ref_y,ref_z,drone_x,drone_y,drone_z
0.01,0.30000000000000004,0.006000000000000001,0.0,1.0,0.0017605518143614107,-0.0021925394807638635,0.9969170355339396
0.04,0.30000000000000004,0.015000000000000003,0.0,1.0,0.0015316402039521337,-0.001936357786287584,0.9969839650032998
0.07,0.30000000000000004,0.024,0.0,1.0,0.0012506857938819893,-0.0016098106935128387,0.9971076748218911
0.11,0.30000000000000004,0.036000000000000004,0.0,1.0,0.0011810649146052343,-0.001374921331250611,0.997351059906624
0.12,0.30000000000000004,0.03900000000000001,0.0,1.0,0.0010254402739980906,-0.00113755997536251,0.9973515795873915
0.15,0.30000000000000004,0.048000000000000015,0.0,1.0,0.0012365826825103676,-0.0010405330962802082,0.9973604156499466
0.18,0.30000000000000004,0.05700000000000002,0.0,1.0,0.0011560215382627748,-0.00013669483413098694,0.9973097914568005
0.20,0.30000000000000004,0.06300000000000003,0.0,1.0,0.0012093692532820777,0.00039202605267844203,0.9971880436196128
0.24,0.30000000000000004,0.07500000000000004,0.0,1.0,0.0010116544527409843,0.0012907277967891995,0.9967068271223859
0.29,0.30000000000000004,0.09000000000000005,0.0,1.0,1.0839257796768642e-05,0.0019688243294126106,0.9965315661484675
0.32,0.30000000000000004,0.09900000000000006,0.0,1.0,0.0019882077570493317,0.0014737477278534475,0.9968754856351906
0.36,0.30000000000000004,0.11100000000000007,0.0,1.0,0.00148054882238291,0.0033073653358306017,0.9956315667785561
0.39,0.30000000000000004,0.12000000000000008,0.0,1.0,0.0021169360589400332,0.003201138762368256,0.9956099677112387
0.42,0.30000000000000004,0.1290000000000001,0.0,1.0,0.003421504914617679,0.0023546446938645074,0.9964501616158985
0.46,0.30000000000000004,0.1410000000000001,0.0,1.0,0.004349782601901775,0.002278459905679249,0.9965461595606081
0.50,0.30000000000000004,0.1530000000000001,0.0,1.0,0.0058109711214126,0.0022379277133767255,0.9964357078223461
0.54,0.30000000000000004,0.16500000000000012,0.0,1.0,0.007177272365347043,0.0023242889066941697,0.9964428773033805
0.57,0.30000000000000004,0.17400000000000013,0.0,1.0,0.00858270365277658,0.002589884066976871,0.9960395350983301
0.59,0.30000000000000004,0.18000000000000013,0.0,1.0,0.011402503482233262,0.002062535423281312,0.9963496640989024
0.62,0.30000000000000004,0.18900000000000014,0.0,1.0,0.012909171428494681,0.002232188321896837,0.9962242106917123
0.65,0.30000000000000004,0.19800000000000015,0.0,1.0,0.015627360059187634,0.0024036340444790767,0.9959756064530442
0.69,0.30000000000000004,0.21000000000000016,0.0,1.0,0.017632892064694095,0.0024546805402967642,0.995954451294376
0.73,0.30000000000000004,0.22200000000000017,0.0,1.0,0.021655762790041444,0.002111010772705261,0.9962901468636807
0.75,0.30000000000000004,0.22800000000000017,0.0,1.0,0.02523242914979551,0.0019338896259335314,0.9964092348738782
0.77,0.30000000000000004,0.23400000000000018,0.0,1.0,0.029161434147086274,0.0022860513803849712,0.9962459028392611
0.80,0.30000000000000004,0.2430000000000002,0.0,1.0,0.032186913179312104,0.002454877693611029,0.996403678697061
0.83,0.30000000000000004,0.25200000000000017,0.0,1.0,0.03752606201381792,0.002029185465485577,0.9967545703476394
0.85,0.30000000000000004,0.2580000000000002,0.0,1.0,0.04126989070338061,0.0025493531191826814,0.9965748847817743
0.88,0.30000000000000004,0.2670000000000002,0.0,1.0,0.045324147216475374,0.0028275905741305405,0.9968475965231742
0.91,0.30000000000000004,0.2760000000000002,0.0,1.0,0.05142326574348599,0.0024834891915352236,0.9973129065253575
0.94,0.30000000000000004,0.2850000000000002,0.0,1.0,0.05559256804103929,0.0033175029455785906,0.9973012916532034
0.96,0.30000000000000004,0.2910000000000002,0.0,1.0,0.0616168335484778,0.003332413254291525,0.9975489181708924
