time_stamp,ref_moving_speed,ref_x,ref_y,ref_z,drone_x,drone_y,drone_z
0.00,1.0,0.0,0.01,1.0,-0.004463739361037072,0.006912731922202098,1.002188861919014
0.04,1.0,0.0,0.05,1.0,-0.004472222854034373,0.007775432129140669,1.001768052203544
0.07,1.0,0.0,0.08,1.0,-0.004369961113801439,0.008676921557033368,1.00154363809242
0.11,1.0,0.0,0.11999999999999998,1.0,-0.0043077350223708405,0.00930454418819282,1.0014573177552544
0.13,1.0,0.0,0.13999999999999999,1.0,-0.004149190670472003,0.010619787161067817,1.0014707347669687
0.16,1.0,0.0,0.17,1.0,-0.003998648689826506,0.011764810448044338,1.0015641325711389
0.19,1.0,0.0,0.20000000000000004,1.0,-0.0036804993256880645,0.012814996095483866,1.0019222959169274
0.21,1.0,0.0,0.22000000000000006,1.0,-0.0036004610375816354,0.014575959822169748,1.002037056023624
0.25,1.0,0.0,0.26000000000000006,1.0,-0.003276091543106576,0.016240227323193857,1.0024881960954732
0.30,1.0,0.0,0.3100000000000001,1.0,-0.003088406993260695,0.018009980421289096,1.0029071574495567
0.34,1.0,0.0,0.35000000000000014,1.0,-0.0029299806015649237,0.021045564200654843,1.003345357590544
0.37,1.0,0.0,0.38000000000000017,1.0,-0.002913119977645832,0.024440379571174953,1.0040911235678223
0.41,1.0,0.0,0.4200000000000002,1.0,-0.002926063966134855,0.026852168689985634,1.004418275566526
0.45,1.0,0.0,0.46000000000000024,1.0,-0.003249253061738499,0.03263032650749231,1.0047862766308107
0.48,1.0,0.0,0.49000000000000027,1.0,-0.003412017162366034,0.03706353435117282,1.0050573088380448
0.51,1.0,0.0,0.5200000000000002,1.0,-0.003840171173144675,0.044903220686394074,1.0053479539128862
0.54,1.0,0.0,0.5500000000000003,1.0,-0.004161609161438611,0.057728066860034066,1.0057882580654915
0.59,1.0,0.0,0.6000000000000003,1.0,-0.0043739618506458775,0.06707097240308935,1.0061438961798936
0.63,1.0,0.0,0.6400000000000003,1.0,-0.00458173643773008,0.0778393959670236,1.0063013172893074
0.66,1.0,0.0,0.6700000000000004,1.0,-0.004209233471730175,0.08485979130494048,1.0065499246700216
0.70,1.0,0.0,0.7100000000000004,1.0,-0.0043037650742847825,0.0974581120100324,1.0067454751324267
0.75,1.0,0.0,0.7600000000000005,1.0,-0.004414606606111724,0.11120963135568818,1.0067780788001557
0.79,1.0,0.0,0.8000000000000005,1.0,-0.0039602778853639505,0.12630422967824417,1.0071258820113251
0.83,1.0,0.0,0.8400000000000005,1.0,-0.0036688542337330273,0.13897673315695813,1.0074375695913274
0.86,1.0,0.0,0.8700000000000006,1.0,-0.0034278893332305104,0.15273095263837277,1.007615781685907
0.90,1.0,0.0,0.9100000000000006,1.0,-0.002748202915768319,0.17048017245660618,1.0081968389514981
0.94,1.0,0.0,0.9500000000000006,1.0,-0.0025715834409641325,0.18615098874709224,1.0083716009889998
0.97,1.0,0.0,0.9800000000000006,1.0,-0.0019665569255301976,0.20197285382879593,1.0089169152987716
1.01,1.0,0.0,1.0200000000000007,1.0,-0.0013862093165236357,0.2233067294411636,1.0093788492686597
1.06,1.0,0.0,1.0700000000000007,1.0,-0.001050043846757776,0.24533519708844842,1.0102736663552858
1.09,1.0,0.0,1.1000000000000008,1.0,-0.000649247517451029,0.26877956205378095,1.0108686939798148
1.13,1.0,0.0,1.1400000000000008,1.0,-0.0005049667407326735,0.28349430218290284,1.0106646449679952
1.17,1.0,0.0,1.1800000000000008,1.0,-0.0006093158917326023,0.3091860282932154,1.0105571744023032
1.20,1.0,0.0,1.2100000000000009,1.0,-0.0006695700537466909,0.3362289071942076,1.0102763577503069
1.23,1.0,0.0,1.2400000000000009,1.0,-0.0008931570059512171,0.35307979766472275,1.0102369982983959
1.28,1.0,0.0,1.290000000000001,1.0,-0.0011983038083640389,0.3823400455919844,1.0105265282191997
1.31,1.0,0.0,1.320000000000001,1.0,-0.001201570840422514,0.405874570782927,1.0114175661646698
1.34,1.0,0.0,1.350000000000001,1.0,-0.0017420913689917437,0.43779732464218835,1.0111425093505135
1.38,1.0,0.0,1.390000000000001,1.0,-0.0023030839629874632,0.4639979826448929,1.0114414937463587
1.42,1.0,0.0,1.430000000000001,1.0,-0.00260588359507204,0.4976927772289276,1.012093410119641
1.44,1.0,0.0,1.450000000000001,1.0,-0.002875597063975968,0.5253140207221607,1.0118568211201173
1.47,1.0,0.0,1.480000000000001,1.0,-0.003018771502570327,0.5535962221644563,1.0118377606363582
1.51,1.0,0.0,1.5200000000000011,1.0,-0.0033946143633613104,0.5902678674459059,1.0114393309030638
1.54,1.0,0.0,1.5500000000000012,1.0,-0.0035524073191347608,0.6200493938386966,1.0112376892224366
1.56,1.0,0.0,1.5700000000000012,1.0,-0.00364111678163222,0.6583243017044342,1.0110057715449947
1.59,1.0,0.0,1.6000000000000012,1.0,-0.003792173743480602,0.6897009128785527,1.0106292494978086
1.63,1.0,0.0,1.6400000000000012,1.0,-0.003753383847281456,0.7370023422966065,1.0106847792532414
1.66,1.0,0.0,1.6700000000000013,1.0,-0.003880467750033947,0.7609491809048493,1.0104630365839744
1.69,1.0,0.0,1.7000000000000013,1.0,-0.004098797691850286,0.8088637235184597,1.0107913258434784
