time_stamp,ref_moving_speed,ref_x,ref_y,ref_z,drone_x,drone_y,drone_z
0.00,0.9,0.009000000000000001,0.0,1.0,0.0015880929320072346,-0.005471088540784377,1.0082430902748907
0.03,0.9,0.036000000000000004,0.0,1.0,0.0017785968432921795,-0.00574115853634031,1.0086370882938362
0.06,0.9,0.063,0.0,1.0,0.0016199332719024628,-0.005414078273651302,1.0086838191904968
0.09,0.9,0.09000000000000002,0.0,1.0,0.0014447377434607667,-0.005030890059270278,1.0084384050918873
0.13,0.9,0.12600000000000006,0.0,1.0,0.001723860846824743,-0.004826690755574405,1.0085358369099995
0.17,0.9,0.1620000000000001,0.0,1.0,0.0014991599440004055,-0.00435483191585833,1.008490086615431
0.20,0.9,0.1890000000000001,0.0,1.0,0.001637104758642538,-0.0038585736507873373,1.0084847588677555
0.23,0.9,0.21600000000000014,0.0,1.0,0.0019897091381302356,-0.0033388659372473014,1.0086009243127858
0.27,0.9,0.25200000000000017,0.0,1.0,0.0029822950565737694,-0.0033510562114390666,1.0088695842275246
0.31,0.9,0.2880000000000002,0.0,1.0,0.0033802339888565625,-0.0027272882622594724,1.0087782243032617
0.34,0.9,0.3150000000000002,0.0,1.0,0.005400022731559595,-0.0029249748564655685,1.0093261391603239
0.39,0.9,0.36000000000000026,0.0,1.0,0.0065034453219832145,-0.0027565213137714798,1.009554486375589
0.43,0.9,0.3960000000000003,0.0,1.0,0.009500703922517562,-0.002484879883108019,1.0097225608162932
0.47,0.9,0.43200000000000033,0.0,1.0,0.013081917007647936,-0.0033314526697275884,1.010575184572742
0.51,0.9,0.46800000000000036,0.0,1.0,0.01574164085386387,-0.0034679160742226794,1.0105995794676774
0.55,0.9,0.5040000000000003,0.0,1.0,0.02857359519253233,-0.004156392060152454,1.0102261825277938
0.58,0.9,0.5310000000000004,0.0,1.0,0.03599960705562799,-0.004739655443767356,1.0103489348991006
0.61,0.9,0.5580000000000004,0.0,1.0,0.04307942691647526,-0.005251757651745468,1.0103001536452698
0.65,0.9,0.5940000000000004,0.0,1.0,0.053038116143829916,-0.005788745487124053,1.0102826539784098
0.68,0.9,0.6210000000000004,0.0,1.0,0.06107301290872158,-0.005631819038273363,1.0101244508607168
0.71,0.9,0.6480000000000005,0.0,1.0,0.07362560022125408,-0.006684099418167033,1.0105803283637407
0.74,0.9,0.6750000000000005,0.0,1.0,0.08409120639454182,-0.0069671534077757336,1.0106914654874806
0.79,0.9,0.7200000000000005,0.0,1.0,0.09830680756014853,-0.007429932611101092,1.0107936537608604
0.81,0.9,0.7380000000000005,0.0,1.0,0.11021271463723248,-0.007503753856194219,1.0111242121147619
0.84,0.9,0.7650000000000006,0.0,1.0,0.12271111108477395,-0.007290894468240498,1.0111457607553889
0.87,0.9,0.7920000000000006,0.0,1.0,0.14033612425876063,-0.00788275530303486,1.0113749725655787
0.91,0.9,0.8280000000000006,0.0,1.0,0.1544572152816508,-0.007546840158786135,1.0107435452611353
0.95,0.9,0.8640000000000007,0.0,1.0,0.1693868362768095,-0.007518533400762339,1.0106246979894187
0.99,0.9,0.9000000000000007,0.0,1.0,0.1893021371384277,-0.007443148846089917,1.0101716593229113
1.02,0.9,0.9270000000000007,0.0,1.0,0.20572970258323275,-0.007689164540866929,1.0103010724373702
1.06,0.9,0.9630000000000007,0.0,1.0,0.22698378448789713,-0.007287177970772559,1.0103205260194144
1.09,0.9,0.9900000000000008,0.0,1.0,0.24486565861421605,-0.007241596597815816,1.0106916476599874
