time_stamp,ref_moving_speed,ref_x,ref_y,ref_z,drone_x,drone_y,drone_z
0.00,0.2,0.0,0.002,1.0,-0.0009810998152275617,-0.004009121278617522,1.0095167172648831
0.03,0.2,0.0,0.008,1.0,-0.000837476835627653,-0.004156335664528887,1.009782230482015
0.06,0.2,0.0,0.014,1.0,-0.0005697367578865062,-0.0038177735146978087,1.0094975310112124
0.09,0.2,0.0,0.020000000000000004,1.0,-0.0003125059459661461,-0.0037058276158146164,1.0097668930103467
0.12,0.2,0.0,0.02600000000000001,1.0,9.493748006712721e-05,-0.0034539817084429103,1.009830539274105
0.13,0.2,0.0,0.02800000000000001,1.0,9.493748006712721e-05,-0.0034539817084429103,1.009830539274105
0.17,0.2,0.0,0.03600000000000002,1.0,0.0016597771676619408,-0.0021245545565982127,1.0099560801019292
0.20,0.2,0.0,0.04200000000000002,1.0,0.001971575018378473,-0.0017873277374473862,1.010045038052053
0.23,0.2,0.0,0.04800000000000003,1.0,0.002497634362267812,-0.0011304852606357496,1.010297127828563
0.26,0.2,0.0,0.054000000000000034,1.0,0.002982647198993261,-0.00024712352855260633,1.010248727829436
0.28,0.2,0.0,0.05800000000000004,1.0,0.0031444340445560296,0.0001432725414373115,1.0106929634287953
0.32,0.2,0.0,0.06600000000000004,1.0,0.003423049493914449,0.0008492963581280266,1.0108627794300644
0.34,0.2,0.0,0.07000000000000005,1.0,0.0036255341151824575,0.0018098146817334682,1.0105950858044797
0.38,0.2,0.0,0.07800000000000006,1.0,0.0037631291562736937,0.0025670442656894332,1.0102051261077183
0.41,0.2,0.0,0.08400000000000006,1.0,0.00389219345914508,0.0036259221452887846,1.0100528396857436
0.45,0.2,0.0,0.09200000000000007,1.0,0.004093074594770085,0.004765461674332561,1.0101693855989489
0.48,0.2,0.0,0.09800000000000007,1.0,0.00432567330479711,0.006085508821596863,1.0103854893755184
0.51,0.2,0.0,0.10400000000000008,1.0,0.004395667862242749,0.007292054586080399,1.0105698570753028
0.54,0.2,0.0,0.11000000000000008,1.0,0.004557387149940165,0.00851924138554272,1.0109764194956945
0.56,0.2,0.0,0.11400000000000009,1.0,0.0045538023448537775,0.0099127053107122,1.011159269696583
0.60,0.2,0.0,0.1220000000000001,1.0,0.0046480250014472166,0.011681879423392272,1.01109634219342
0.62,0.2,0.0,0.12600000000000008,1.0,0.004390830919880139,0.013668055244530408,1.0115766632255656
0.65,0.2,0.0,0.1320000000000001,1.0,0.004159047998258639,0.015534039397676502,1.0117885105237856
0.67,0.2,0.0,0.1360000000000001,1.0,0.004052275757185057,0.017667424365951145,1.012032534096389
0.71,0.2,0.0,0.1440000000000001,1.0,0.003711783998015358,0.01982361320516246,1.0123600984953738
0.75,0.2,0.0,0.1520000000000001,1.0,0.003357529164918362,0.0224156736439729,1.012245315259044
0.78,0.2,0.0,0.1580000000000001,1.0,0.0030861622376958846,0.024671310959914594,1.0118837154605558
0.81,0.2,0.0,0.16400000000000012,1.0,0.0028697331497396644,0.027565581651511906,1.011003797680944
0.84,0.2,0.0,0.17000000000000012,1.0,0.002553400539310827,0.030106086330463078,1.0107553981908468
0.88,0.2,0.0,0.17800000000000013,1.0,0.0024336543370792703,0.03298364848537194,1.010575588529142
0.91,0.2,0.0,0.18400000000000014,1.0,0.0022950969717799702,0.03606388179595765,1.010664488707548
0.94,0.2,0.0,0.19000000000000014,1.0,0.002541816563053075,0.04030151065525489,1.0108937015373995
0.97,0.2,0.0,0.19600000000000015,1.0,0.002536107553535777,0.043482548780519825,1.011262634354926
1.00,0.2,0.0,0.20200000000000015,1.0,0.0027281466695655236,0.0471690814808694,1.0113503957190968
1.03,0.2,0.0,0.20800000000000016,1.0,0.0033071868833871323,0.05181446238493759,1.0113428035140455
1.06,0.2,0.0,0.21400000000000016,1.0,0.003572314170368863,0.05449593975401057,1.0113231280914627
1.08,0.2,0.0,0.21800000000000017,1.0,0.004146429386310396,0.05951572916526637,1.010393214559415
1.11,0.2,0.0,0.22400000000000017,1.0,0.0046468688644162245,0.06352817576906211,1.009902189876418
1.13,0.2,0.0,0.22800000000000017,1.0,0.00509034024508811,0.06825875770100043,1.00977212410249
1.15,0.2,0.0,0.23200000000000018,1.0,0.005248928409179118,0.07118894291204592,1.0100305976824209
1.17,0.2,0.0,0.23600000000000018,1.0,0.0056410478343533604,0.07596997360335656,1.0102949314957264
1.20,0.2,0.0,0.2420000000000002,1.0,0.00574534556470609,0.08017544430806967,1.0108148091209042
1.24,0.2,0.0,0.25000000000000017,1.0,0.0058861577253644885,0.08725197264811813,1.0113930191912084
1.26,0.2,0.0,0.25400000000000017,1.0,0.006053913114762278,0.09276594964456952,1.010969691042894
1.29,0.2,0.0,0.2600000000000002,1.0,0.006039873163324857,0.09772090449013182,1.0108941037053663
1.32,0.2,0.0,0.2660000000000002,1.0,0.005493697431357269,0.10264307003667228,1.010572732569194
