epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,511.621,0.5867,0.66055,0.04304,0.3327,0.8258,0.99969,1,0.995,0.88437,0.98969,0.98995,0.99112,0.87738,0.56512,0.57871,0.00487,0.31032,0.80835,0.00154064,0.00154064,0.00154064
118,515.991,0.59165,0.6241,0.05188,0.33825,0.83602,0.99965,1,0.995,0.88375,0.98469,0.98492,0.98927,0.8426,0.58174,0.63969,0.00595,0.31405,0.82141,0.00153668,0.00153668,0.00153668
119,520.38,0.57559,0.58598,0.04441,0.32597,0.83041,0.99968,1,0.995,0.88114,0.97959,0.9799,0.97853,0.86311,0.55389,0.58955,0.00438,0.29641,0.81638,0.00153272,0.00153272,0.00153272
120,524.768,0.58025,0.56068,0.04424,0.32895,0.82475,0.99967,1,0.995,0.8819,0.98962,0.98995,0.98934,0.86085,0.55813,0.55898,0.00476,0.3011,0.81517,0.00152876,0.00152876,0.00152876
121,529.147,0.58665,0.65639,0.04012,0.3362,0.83226,0.99969,1,0.995,0.877,0.99466,0.99497,0.99485,0.86175,0.57689,0.62649,0.00342,0.30727,0.81351,0.0015248,0.0015248,0.0015248
122,533.52,0.58344,0.64401,0.03943,0.33009,0.8316,0.99937,1,0.995,0.89113,0.98431,0.98492,0.98578,0.8935,0.52609,0.57627,0.00393,0.29152,0.81327,0.00152084,0.00152084,0.00152084
123,537.914,0.55423,0.55081,0.03924,0.31894,0.8224,0.99967,1,0.995,0.88441,0.9846,0.98492,0.97842,0.84096,0.53997,0.56123,0.00445,0.29355,0.81301,0.00151688,0.00151688,0.00151688
124,542.327,0.57309,0.63155,0.04579,0.32632,0.82663,0.99967,1,0.995,0.87734,0.97958,0.9799,0.96783,0.83742,0.54506,0.61643,0.00371,0.29463,0.8153,0.00151292,0.00151292,0.00151292
125,546.718,0.54262,0.5578,0.04569,0.31594,0.81898,0.9971,1,0.995,0.88347,0.98207,0.98492,0.98549,0.87425,0.54801,0.56691,0.00723,0.29311,0.81816,0.00150896,0.00150896,0.00150896
126,551.081,0.56466,0.60361,0.04068,0.33218,0.8276,0.99969,1,0.995,0.88262,0.98964,0.98995,0.99299,0.89024,0.57646,0.53647,0.00358,0.31611,0.81196,0.001505,0.001505,0.001505
127,555.463,0.57697,0.58792,0.05088,0.33123,0.83172,0.99967,1,0.995,0.88377,0.99465,0.99497,0.99495,0.87393,0.5734,0.57529,0.00342,0.30346,0.81593,0.00150104,0.00150104,0.00150104
128,559.832,0.54703,0.56349,0.03125,0.32107,0.82354,0.99969,1,0.995,0.88655,0.98965,0.98995,0.99018,0.89229,0.57039,0.53465,0.00353,0.2949,0.82231,0.00149708,0.00149708,0.00149708
129,564.225,0.58492,0.61849,0.0387,0.33397,0.83402,0.99967,1,0.995,0.87169,0.99465,0.99497,0.99399,0.86692,0.55388,0.54212,0.00278,0.29511,0.81006,0.00149312,0.00149312,0.00149312
130,568.596,0.57021,0.60911,0.05235,0.33195,0.81968,0.99967,1,0.995,0.8928,0.98962,0.98995,0.9935,0.89569,0.54527,0.54906,0.00509,0.28767,0.81361,0.00148916,0.00148916,0.00148916
131,572.987,0.56685,0.64623,0.03974,0.33132,0.81929,0.99969,1,0.995,0.88801,0.99466,0.99497,0.99495,0.85675,0.55276,0.64205,0.0056,0.29711,0.81487,0.0014852,0.0014852,0.0014852
132,577.348,0.57524,0.58363,0.03298,0.32754,0.82357,0.9997,1,0.995,0.8953,0.98965,0.98995,0.9907,0.88035,0.55556,0.56258,0.00296,0.30417,0.80928,0.00148124,0.00148124,0.00148124
133,581.714,0.56554,0.54303,0.03151,0.32513,0.82056,0.99969,1,0.995,0.89726,0.98462,0.98492,0.98394,0.86765,0.52124,0.63677,0.00296,0.29231,0.80716,0.00147728,0.00147728,0.00147728
134,586.091,0.59221,0.60589,0.03851,0.3212,0.82044,1,1,0.995,0.89334,0.99497,0.99497,0.99495,0.88438,0.55424,0.56247,0.00339,0.29219,0.81029,0.00147332,0.00147332,0.00147332
135,590.457,0.5358,0.52457,0.03726,0.30542,0.8206,0.99971,1,0.995,0.89609,0.98966,0.98995,0.99093,0.8857,0.53525,0.55268,0.00427,0.27794,0.80969,0.00146936,0.00146936,0.00146936
136,594.838,0.55486,0.60625,0.03792,0.32231,0.82725,0.99965,1,0.995,0.88185,0.9896,0.98995,0.98757,0.85464,0.53188,0.5655,0.00304,0.29287,0.80781,0.0014654,0.0014654,0.0014654
137,599.209,0.55163,0.55786,0.0344,0.31714,0.81917,0.99968,1,0.995,0.89569,0.98461,0.98492,0.98809,0.86166,0.53928,0.59549,0.00345,0.2952,0.81081,0.00146144,0.00146144,0.00146144
138,603.602,0.56615,0.54041,0.04188,0.32615,0.8204,0.99678,1,0.995,0.89844,0.98676,0.98995,0.99255,0.89229,0.53355,0.5422,0.00332,0.29761,0.80482,0.00145748,0.00145748,0.00145748
139,607.989,0.55731,0.49431,0.03612,0.32534,0.82352,0.9997,1,0.995,0.89294,0.98965,0.98995,0.98909,0.86595,0.54111,0.57776,0.00474,0.30267,0.81454,0.00145352,0.00145352,0.00145352
140,612.368,0.56242,0.55412,0.03764,0.32618,0.82481,0.99968,1,0.995,0.89009,0.98964,0.98995,0.98911,0.86044,0.5363,0.60504,0.00363,0.30046,0.80958,0.00144956,0.00144956,0.00144956
141,616.754,0.56002,0.55615,0.03588,0.31933,0.82625,0.99969,1,0.995,0.89033,0.98965,0.98995,0.98819,0.88753,0.54354,0.5663,0.0033,0.28704,0.80718,0.0014456,0.0014456,0.0014456
142,621.136,0.56207,0.5565,0.03623,0.31903,0.82293,0.99965,1,0.995,0.88754,0.98458,0.98492,0.9828,0.86645,0.53121,0.52661,0.00415,0.30144,0.80892,0.00144164,0.00144164,0.00144164
143,625.534,0.5518,0.59698,0.03917,0.32373,0.82142,0.99963,1,0.995,0.8997,0.98456,0.98492,0.98762,0.90323,0.55741,0.53847,0.00429,0.28557,0.81298,0.00143768,0.00143768,0.00143768
144,629.929,0.55211,0.50924,0.03506,0.31085,0.82255,0.9997,1,0.995,0.89483,0.98463,0.98492,0.98719,0.88062,0.55708,0.57549,0.00437,0.28843,0.82088,0.00143372,0.00143372,0.00143372
145,634.3,0.55047,0.52221,0.03189,0.31486,0.82107,0.9997,1,0.995,0.89546,0.99468,0.99497,0.99485,0.87652,0.56059,0.55581,0.0034,0.2989,0.81212,0.00142976,0.00142976,0.00142976
146,638.655,0.55741,0.55273,0.03999,0.31644,0.81793,0.9997,1,0.995,0.88111,0.99467,0.99497,0.9944,0.87943,0.55119,0.51285,0.00315,0.29473,0.81253,0.0014258,0.0014258,0.0014258
147,643.011,0.56706,0.56567,0.04345,0.31484,0.82909,0.99969,1,0.995,0.89864,0.98964,0.98995,0.99134,0.87812,0.5363,0.53699,0.00383,0.30012,0.81469,0.00142184,0.00142184,0.00142184
148,647.39,0.54402,0.48673,0.02988,0.3083,0.81719,0.99969,1,0.995,0.89635,0.98462,0.98492,0.98601,0.87989,0.52331,0.50094,0.00356,0.28574,0.80976,0.00141788,0.00141788,0.00141788
149,651.767,0.54141,0.54239,0.04397,0.31022,0.81832,0.99969,1,0.995,0.9053,0.99466,0.99497,0.99399,0.88286,0.5332,0.50755,0.00408,0.28516,0.80723,0.00141392,0.00141392,0.00141392
150,656.147,0.54863,0.61251,0.03984,0.31184,0.81846,0.99972,1,0.995,0.89535,0.9947,0.99497,0.99369,0.87939,0.54353,0.51743,0.00413,0.28258,0.8086,0.00140996,0.00140996,0.00140996
151,660.525,0.53896,0.56952,0.03245,0.31179,0.82769,0.99979,1,0.995,0.8976,0.98974,0.98995,0.98588,0.88893,0.52604,0.49568,0.00337,0.28736,0.80569,0.001406,0.001406,0.001406
152,664.899,0.54892,0.52159,0.03392,0.31509,0.82283,0.99969,1,0.995,0.88887,0.99467,0.99497,0.99289,0.89122,0.55437,0.50119,0.00308,0.29826,0.8057,0.00140204,0.00140204,0.00140204
153,669.261,0.54834,0.51743,0.03201,0.31787,0.81945,0.99639,1,0.995,0.89422,0.98637,0.98995,0.98972,0.89002,0.52784,0.54019,0.00301,0.29556,0.80602,0.00139808,0.00139808,0.00139808
154,673.662,0.53937,0.49678,0.0372,0.31471,0.81694,0.99969,1,0.995,0.89092,0.98965,0.98995,0.99005,0.87774,0.5483,0.56837,0.00331,0.29297,0.80772,0.00139412,0.00139412,0.00139412
155,678.063,0.53111,0.49492,0.03665,0.30483,0.81779,0.99852,1,0.995,0.8886,0.97842,0.9799,0.98498,0.88859,0.53628,0.52075,0.0045,0.28747,0.81578,0.00139016,0.00139016,0.00139016
156,682.451,0.56205,0.54566,0.03074,0.3174,0.82724,0.99969,1,0.995,0.89319,0.98965,0.98995,0.99088,0.89766,0.548,0.52099,0.00334,0.28761,0.80485,0.0013862,0.0013862,0.0013862
157,686.831,0.54581,0.47365,0.0306,0.30282,0.81586,0.9997,1,0.995,0.8938,0.98965,0.98995,0.99236,0.89008,0.53032,0.50684,0.0024,0.27335,0.80388,0.00138224,0.00138224,0.00138224
158,691.196,0.54856,0.57803,0.04225,0.31026,0.81484,0.9997,1,0.995,0.89359,0.99468,0.99497,0.99399,0.88468,0.55154,0.50739,0.00322,0.28529,0.80617,0.00137828,0.00137828,0.00137828
159,695.579,0.53457,0.58078,0.03912,0.30095,0.81386,0.99892,1,0.995,0.87759,0.9939,0.99497,0.99249,0.87109,0.55849,0.49999,0.00393,0.29293,0.81035,0.00137432,0.00137432,0.00137432
160,699.968,0.53099,0.52629,0.03929,0.30389,0.81523,0.9997,1,0.995,0.88005,0.98965,0.98995,0.98389,0.87963,0.57968,0.50499,0.00333,0.29383,0.80893,0.00137036,0.00137036,0.00137036
161,704.368,0.5419,0.48608,0.03987,0.30547,0.82537,0.99969,1,0.995,0.89201,0.99467,0.99497,0.99399,0.87193,0.52731,0.52281,0.00507,0.27787,0.80679,0.0013664,0.0013664,0.0013664
162,708.744,0.5327,0.53877,0.03588,0.3072,0.82808,1,0.99849,0.995,0.89607,0.99497,0.99346,0.99008,0.88343,0.53024,0.47981,0.004,0.28395,0.808,0.00136244,0.00136244,0.00136244
163,713.119,0.55507,0.58726,0.0369,0.31699,0.82316,0.99971,1,0.995,0.8945,0.98966,0.98995,0.98581,0.88464,0.52701,0.53178,0.00315,0.27665,0.8034,0.00135848,0.00135848,0.00135848
164,717.506,0.53079,0.53787,0.03517,0.30703,0.81534,0.99969,1,0.995,0.88837,0.98964,0.98995,0.99139,0.88781,0.52936,0.54566,0.00338,0.27847,0.80354,0.00135452,0.00135452,0.00135452
165,721.855,0.52877,0.49512,0.0364,0.30234,0.81514,0.99966,1,0.995,0.89185,0.98961,0.98995,0.98813,0.87444,0.53131,0.54993,0.00388,0.27753,0.80429,0.00135056,0.00135056,0.00135056
166,726.255,0.53464,0.49972,0.0378,0.30728,0.81732,0.99968,1,0.995,0.88103,0.9846,0.98492,0.98385,0.86522,0.53815,0.55173,0.00321,0.27923,0.81235,0.0013466,0.0013466,0.0013466
167,730.645,0.53032,0.55016,0.03385,0.30917,0.81887,0.99969,1,0.995,0.88381,0.98462,0.98492,0.98728,0.88486,0.53996,0.56584,0.00349,0.27586,0.80723,0.00134264,0.00134264,0.00134264
168,735.07,0.55435,0.54882,0.03134,0.3121,0.8186,0.99969,1,0.995,0.88804,0.99467,0.99497,0.9948,0.88564,0.53525,0.49973,0.00328,0.28149,0.80509,0.00133868,0.00133868,0.00133868
169,739.455,0.53714,0.46817,0.03897,0.30007,0.81448,0.9997,1,0.995,0.89227,0.99468,0.99497,0.99495,0.9002,0.54943,0.49426,0.00388,0.28268,0.80682,0.00133472,0.00133472,0.00133472
170,743.854,0.54025,0.48195,0.03234,0.3059,0.81064,0.99971,1,0.995,0.88793,0.99468,0.99497,0.9945,0.89521,0.56242,0.47228,0.00243,0.28644,0.80351,0.00133076,0.00133076,0.00133076
171,748.238,0.54084,0.46632,0.0331,0.29802,0.82134,0.9997,1,0.995,0.89368,0.98965,0.98995,0.99257,0.90872,0.5419,0.45322,0.00264,0.2657,0.79676,0.0013268,0.0013268,0.0013268
172,752.624,0.52413,0.50643,0.0346,0.30105,0.82153,0.9997,1,0.995,0.90064,0.99467,0.99497,0.9949,0.90345,0.52025,0.47373,0.00302,0.27101,0.80412,0.00132284,0.00132284,0.00132284
173,757.01,0.52016,0.47613,0.03186,0.29918,0.81741,0.9997,1,0.995,0.89515,0.98965,0.98995,0.99288,0.90565,0.52815,0.45679,0.00281,0.27143,0.79982,0.00131888,0.00131888,0.00131888
174,761.38,0.51962,0.49649,0.03213,0.29672,0.82114,0.9997,1,0.995,0.89255,0.98965,0.98995,0.99006,0.89629,0.52499,0.47207,0.00318,0.26594,0.80314,0.00131492,0.00131492,0.00131492
175,765.786,0.52487,0.45484,0.03272,0.30027,0.82329,1,1,0.995,0.90361,0.98995,0.98995,0.99409,0.89517,0.52472,0.49899,0.00351,0.26848,0.80208,0.00131096,0.00131096,0.00131096
176,770.161,0.5319,0.50967,0.03392,0.31101,0.81979,0.9997,1,0.995,0.89955,0.9796,0.9799,0.97803,0.87442,0.52464,0.54194,0.0033,0.27294,0.80274,0.001307,0.001307,0.001307
177,774.558,0.52328,0.50586,0.03151,0.2979,0.81635,0.9997,1,0.995,0.90185,0.98965,0.98995,0.99074,0.88428,0.52286,0.52781,0.00283,0.27581,0.81011,0.00130304,0.00130304,0.00130304
178,778.921,0.5394,0.50371,0.03052,0.30634,0.81816,0.9997,1,0.995,0.90464,0.99468,0.99497,0.99354,0.89679,0.51204,0.45047,0.00242,0.26965,0.79768,0.00129908,0.00129908,0.00129908
179,783.312,0.54324,0.48558,0.02982,0.3063,0.81717,0.99525,1,0.995,0.89453,0.98025,0.98492,0.97952,0.89282,0.52701,0.46475,0.00235,0.28128,0.80391,0.00129512,0.00129512,0.00129512
180,787.685,0.52691,0.46427,0.02915,0.30224,0.81387,0.99969,1,0.995,0.90563,0.99466,0.99497,0.99405,0.88875,0.49483,0.47976,0.00396,0.26694,0.79646,0.00129116,0.00129116,0.00129116
181,792.064,0.50984,0.45333,0.03097,0.29677,0.8089,0.99958,1,0.995,0.89045,0.98953,0.98995,0.98785,0.88349,0.51971,0.49661,0.00257,0.27438,0.80107,0.0012872,0.0012872,0.0012872
182,796.442,0.54815,0.52509,0.03775,0.31357,0.82428,0.99971,1,0.995,0.90483,0.99468,0.99497,0.99495,0.90415,0.53876,0.48948,0.00311,0.2721,0.80584,0.00128324,0.00128324,0.00128324
183,800.839,0.54496,0.47295,0.03294,0.30497,0.81782,0.99973,1,0.995,0.90324,0.98968,0.98995,0.99357,0.90413,0.51817,0.46128,0.00231,0.26993,0.79894,0.00127928,0.00127928,0.00127928
184,805.206,0.52141,0.47385,0.03311,0.30328,0.81549,0.9997,1,0.995,0.88529,0.99467,0.99497,0.9949,0.908,0.5534,0.47691,0.00341,0.27242,0.80146,0.00127532,0.00127532,0.00127532
185,809.599,0.54824,0.46606,0.03072,0.30604,0.81483,0.9997,1,0.995,0.89513,0.99467,0.99497,0.99485,0.91314,0.54862,0.46402,0.00267,0.27561,0.80892,0.00127136,0.00127136,0.00127136
186,813.975,0.50686,0.45975,0.02934,0.28999,0.8057,0.9997,1,0.995,0.89256,0.99468,0.99497,0.9947,0.9046,0.53969,0.46159,0.00254,0.26246,0.80343,0.0012674,0.0012674,0.0012674
187,818.346,0.54005,0.52489,0.03087,0.30098,0.81652,0.9997,1,0.995,0.89511,0.99468,0.99497,0.99465,0.89624,0.53208,0.49311,0.00262,0.27513,0.80458,0.00126344,0.00126344,0.00126344
188,822.73,0.52372,0.48531,0.02997,0.29317,0.81605,0.99971,1,0.995,0.89692,0.98966,0.98995,0.99126,0.88943,0.52446,0.52368,0.00287,0.26402,0.8065,0.00125948,0.00125948,0.00125948
189,827.099,0.52199,0.51206,0.02705,0.29868,0.81312,0.9997,1,0.995,0.90345,0.97961,0.9799,0.977,0.88195,0.53447,0.51089,0.00266,0.27345,0.80353,0.00125552,0.00125552,0.00125552
190,831.467,0.50977,0.46943,0.03062,0.2897,0.81502,0.99968,1,0.995,0.89403,0.98964,0.98995,0.98538,0.88,0.52512,0.49142,0.00286,0.26977,0.80568,0.00125156,0.00125156,0.00125156
191,835.823,0.51618,0.47564,0.02959,0.2955,0.81292,0.9997,1,0.995,0.89646,0.98975,0.98995,0.9942,0.90186,0.53943,0.48402,0.00266,0.27609,0.80886,0.0012476,0.0012476,0.0012476
192,840.202,0.497,0.44201,0.02449,0.29064,0.81185,0.9997,1,0.995,0.87401,0.98965,0.98995,0.98936,0.89079,0.56714,0.5199,0.0019,0.28483,0.81065,0.00124364,0.00124364,0.00124364
193,844.568,0.50238,0.41995,0.03298,0.28909,0.81277,0.99971,1,0.995,0.89982,0.98464,0.98492,0.98612,0.89741,0.52459,0.4986,0.0026,0.26646,0.80686,0.00123968,0.00123968,0.00123968
194,848.934,0.51974,0.49302,0.03063,0.29502,0.81808,0.99967,1,0.995,0.89335,0.98962,0.98995,0.99024,0.90657,0.52698,0.44126,0.00292,0.26574,0.8022,0.00123572,0.00123572,0.00123572
195,853.308,0.51132,0.44312,0.03688,0.29302,0.80383,0.99968,1,0.995,0.89762,0.99466,0.99497,0.99259,0.88819,0.51539,0.47788,0.00262,0.26089,0.80016,0.00123176,0.00123176,0.00123176
196,857.67,0.51094,0.46098,0.03333,0.29757,0.81137,0.99969,1,0.995,0.88969,0.99466,0.99497,0.99043,0.89526,0.54722,0.44946,0.00379,0.27639,0.80501,0.0012278,0.0012278,0.0012278
197,862.055,0.51888,0.42051,0.03194,0.29674,0.82086,0.9997,1,0.995,0.90152,0.98965,0.98995,0.98697,0.90864,0.53115,0.4496,0.00267,0.27312,0.79873,0.00122384,0.00122384,0.00122384
198,866.45,0.51545,0.47029,0.0269,0.29033,0.81369,0.99969,1,0.995,0.88898,0.99466,0.99497,0.99324,0.89647,0.52586,0.43233,0.00252,0.26794,0.80282,0.00121988,0.00121988,0.00121988
199,870.821,0.50429,0.51612,0.02862,0.29609,0.81783,0.9997,1,0.995,0.90098,0.98965,0.98995,0.99201,0.90249,0.51339,0.46499,0.00221,0.26294,0.80151,0.00121592,0.00121592,0.00121592
200,875.203,0.51501,0.44794,0.03125,0.28882,0.81106,0.99486,1,0.995,0.89154,0.97972,0.98492,0.98541,0.89939,0.51039,0.48161,0.00348,0.26586,0.80805,0.00121196,0.00121196,0.00121196
201,879.575,0.50194,0.46601,0.02737,0.28418,0.81632,0.9997,1,0.995,0.8885,0.98965,0.98995,0.99178,0.91204,0.52343,0.43292,0.00212,0.26992,0.80374,0.001208,0.001208,0.001208
202,883.942,0.49209,0.46,0.02986,0.2856,0.81159,0.99971,1,0.995,0.88977,0.99468,0.99497,0.9943,0.91884,0.53271,0.45515,0.00324,0.27569,0.80645,0.00120404,0.00120404,0.00120404
203,888.321,0.53084,0.49963,0.02767,0.30374,0.81592,0.9997,1,0.995,0.89697,0.99468,0.99497,0.9947,0.91604,0.54732,0.43432,0.00233,0.28125,0.81577,0.00120008,0.00120008,0.00120008
204,892.707,0.50623,0.48351,0.02365,0.29432,0.81134,1,1,0.995,0.89631,0.98492,0.98492,0.9899,0.91249,0.5292,0.45064,0.00192,0.27144,0.80782,0.00119612,0.00119612,0.00119612
205,897.085,0.51029,0.44319,0.0287,0.28826,0.81634,1,1,0.995,0.8921,0.98995,0.98995,0.99322,0.91182,0.51925,0.47763,0.00196,0.26722,0.80463,0.00119216,0.00119216,0.00119216
206,901.472,0.50136,0.48013,0.03673,0.28968,0.81531,0.9997,1,0.995,0.89085,0.99468,0.99497,0.9949,0.89254,0.53601,0.48224,0.00232,0.27077,0.80254,0.0011882,0.0011882,0.0011882
207,905.855,0.50539,0.44111,0.03385,0.29526,0.81139,0.9997,1,0.995,0.90188,0.98463,0.98492,0.98863,0.90837,0.52476,0.46107,0.00211,0.26751,0.80315,0.00118424,0.00118424,0.00118424
208,910.221,0.50988,0.46615,0.03105,0.29206,0.80518,0.9997,1,0.995,0.89859,0.98965,0.98995,0.99102,0.90259,0.50727,0.45453,0.00263,0.26212,0.80334,0.00118028,0.00118028,0.00118028
209,914.6,0.48878,0.39696,0.02943,0.28305,0.81018,0.9997,1,0.995,0.89855,0.98966,0.98995,0.99243,0.90874,0.50555,0.44747,0.00255,0.26206,0.80296,0.00117632,0.00117632,0.00117632
210,918.974,0.51276,0.48135,0.03578,0.29682,0.81368,0.9997,1,0.995,0.90251,0.98965,0.98995,0.9917,0.91964,0.49002,0.41532,0.00322,0.26678,0.79425,0.00117236,0.00117236,0.00117236
211,923.369,0.49993,0.4752,0.03527,0.29082,0.80875,0.99971,1,0.995,0.8884,0.98463,0.98492,0.98255,0.89239,0.52787,0.50317,0.00311,0.26134,0.7986,0.0011684,0.0011684,0.0011684
212,927.756,0.49745,0.42784,0.02211,0.28172,0.80963,0.99969,1,0.995,0.90188,0.98964,0.98995,0.99046,0.89771,0.51516,0.46767,0.00232,0.2568,0.80559,0.00116444,0.00116444,0.00116444
213,932.135,0.49236,0.43059,0.03033,0.28114,0.81732,0.99971,1,0.995,0.89685,0.98966,0.98995,0.99278,0.91039,0.5003,0.44747,0.00222,0.25403,0.79906,0.00116048,0.00116048,0.00116048
214,936.515,0.50414,0.44747,0.03361,0.29512,0.81042,0.9997,1,0.995,0.90446,0.99467,0.99497,0.99485,0.91706,0.49832,0.43804,0.00217,0.2639,0.8011,0.00115652,0.00115652,0.00115652
215,940.88,0.49974,0.42189,0.03276,0.29046,0.81554,0.9997,1,0.995,0.90156,0.99468,0.99497,0.9949,0.90203,0.51552,0.4591,0.00261,0.25846,0.80304,0.00115256,0.00115256,0.00115256
216,945.268,0.50586,0.3997,0.02997,0.29408,0.80939,0.9997,1,0.995,0.8772,0.99468,0.99497,0.99495,0.89482,0.55244,0.47181,0.00303,0.2672,0.80963,0.0011486,0.0011486,0.0011486
217,949.654,0.48944,0.44358,0.02917,0.28404,0.8128,0.99971,1,0.995,0.90405,0.99468,0.99497,0.99495,0.91594,0.51151,0.44662,0.00284,0.25658,0.80205,0.00114464,0.00114464,0.00114464
218,954.029,0.4817,0.41816,0.02646,0.27951,0.8035,0.99971,1,0.995,0.90568,0.98971,0.98995,0.99279,0.9088,0.51294,0.45063,0.00236,0.2522,0.80042,0.00114068,0.00114068,0.00114068
219,958.409,0.49764,0.42189,0.03081,0.27664,0.81333,0.9997,1,0.995,0.89925,0.98965,0.98995,0.99183,0.90989,0.53264,0.46527,0.00225,0.26587,0.79893,0.00113672,0.00113672,0.00113672
220,962.784,0.51445,0.46747,0.02741,0.2949,0.81208,0.99966,1,0.995,0.89597,0.98961,0.98995,0.98704,0.88661,0.51039,0.49483,0.00271,0.26954,0.80371,0.00113276,0.00113276,0.00113276
221,967.173,0.50229,0.458,0.03377,0.2955,0.80826,0.99968,1,0.995,0.90291,0.98966,0.98995,0.99221,0.90856,0.50379,0.45006,0.00296,0.25937,0.8039,0.0011288,0.0011288,0.0011288
222,971.556,0.49564,0.44528,0.02119,0.29006,0.81822,0.9997,1,0.995,0.90314,0.98965,0.98995,0.99295,0.928,0.52003,0.41692,0.00301,0.26083,0.79922,0.00112484,0.00112484,0.00112484
223,975.951,0.4884,0.39393,0.02372,0.28505,0.81593,0.9997,1,0.995,0.89682,0.99468,0.99497,0.9949,0.91403,0.53333,0.43005,0.0023,0.26163,0.80813,0.00112088,0.00112088,0.00112088
224,980.347,0.4941,0.42836,0.03295,0.27915,0.81481,0.9997,1,0.995,0.89955,0.98975,0.98995,0.99441,0.90685,0.52769,0.46373,0.00208,0.26089,0.80351,0.00111692,0.00111692,0.00111692
225,984.743,0.49858,0.39155,0.03198,0.2889,0.81063,0.9997,1,0.995,0.89654,0.98965,0.98995,0.99275,0.91058,0.52809,0.45301,0.0026,0.26078,0.80331,0.00111296,0.00111296,0.00111296
226,989.118,0.49112,0.38411,0.03035,0.28186,0.81041,0.9997,1,0.995,0.90423,0.98966,0.98995,0.99118,0.90306,0.52711,0.47481,0.00218,0.26015,0.80654,0.001109,0.001109,0.001109
227,993.483,0.49119,0.39148,0.03135,0.27686,0.80906,0.99971,1,0.995,0.90594,0.99473,0.99497,0.995,0.91631,0.50285,0.43284,0.00368,0.25053,0.80316,0.00110504,0.00110504,0.00110504
228,997.852,0.49125,0.45295,0.03323,0.2805,0.80676,0.99965,1,0.995,0.91147,0.98961,0.98995,0.99259,0.91907,0.49624,0.4306,0.00234,0.2515,0.80402,0.00110108,0.00110108,0.00110108
229,1002.23,0.49602,0.40563,0.03134,0.28661,0.81226,0.9997,1,0.995,0.89846,0.98463,0.98492,0.98885,0.91171,0.5047,0.45126,0.00298,0.26108,0.80777,0.00109712,0.00109712,0.00109712
230,1006.61,0.47975,0.40976,0.02728,0.28617,0.80763,0.9997,1,0.995,0.90543,0.98965,0.98995,0.99181,0.91408,0.508,0.45565,0.00276,0.25741,0.7994,0.00109316,0.00109316,0.00109316
231,1010.98,0.47144,0.40995,0.0286,0.27964,0.80627,0.99971,1,0.995,0.90575,0.99469,0.99497,0.9949,0.91346,0.49272,0.45015,0.00202,0.24701,0.79866,0.0010892,0.0010892,0.0010892
232,1015.36,0.49432,0.37318,0.02231,0.2868,0.80338,0.99971,1,0.995,0.90453,0.99469,0.99497,0.99495,0.90803,0.49756,0.4343,0.00229,0.24907,0.79717,0.00108524,0.00108524,0.00108524
233,1019.73,0.48493,0.44042,0.03561,0.27435,0.80896,0.9997,1,0.995,0.89804,0.99467,0.99497,0.9948,0.91229,0.51143,0.46218,0.00252,0.25546,0.80435,0.00108128,0.00108128,0.00108128
234,1024.11,0.48949,0.43597,0.0312,0.28634,0.80857,0.99971,1,0.995,0.90384,0.98966,0.98995,0.99106,0.91085,0.50526,0.47632,0.00355,0.253,0.80473,0.00107732,0.00107732,0.00107732
235,1028.47,0.4787,0.37516,0.03442,0.27698,0.81513,0.99971,1,0.995,0.9006,0.98966,0.98995,0.99292,0.91748,0.51978,0.44999,0.00273,0.25917,0.80564,0.00107336,0.00107336,0.00107336
236,1032.85,0.48287,0.42696,0.03206,0.27688,0.8159,0.9997,1,0.995,0.89572,0.98965,0.98995,0.98909,0.8958,0.528,0.47003,0.00298,0.25878,0.80464,0.0010694,0.0010694,0.0010694
237,1037.22,0.48444,0.40449,0.02754,0.27798,0.81685,0.9997,1,0.995,0.88974,0.98965,0.98995,0.99243,0.91422,0.53601,0.43637,0.0024,0.25749,0.7992,0.00106544,0.00106544,0.00106544
238,1041.61,0.50307,0.4026,0.02887,0.28166,0.81542,0.99971,1,0.995,0.90706,0.98977,0.98995,0.99172,0.91614,0.51636,0.45659,0.0022,0.25969,0.79591,0.00106148,0.00106148,0.00106148
239,1046,0.46878,0.38992,0.03066,0.27063,0.8052,0.99971,1,0.995,0.90185,0.98966,0.98995,0.99196,0.91505,0.51487,0.4445,0.00267,0.25313,0.79914,0.00105752,0.00105752,0.00105752
240,1050.38,0.47516,0.43082,0.02768,0.27717,0.80958,0.9997,1,0.995,0.91318,0.98966,0.98995,0.99125,0.90751,0.49138,0.46956,0.00202,0.24551,0.79574,0.00105356,0.00105356,0.00105356
241,1054.75,0.47157,0.42716,0.03049,0.27352,0.80876,0.99971,1,0.995,0.90692,0.98966,0.98995,0.99096,0.90659,0.51747,0.45785,0.0025,0.25613,0.79955,0.0010496,0.0010496,0.0010496
