elapsed_time,x,y,z,pitch,roll,yaw,x_speed,y_speed,z_speed,pitch_speed,roll_speed,yaw_speed,control_x,control_y,control_z,control_yaw
0.00,-2.7832581723273355,-0.28689058035762194,0.9859264206378339,0.04456144120757869,-0.08295147174796917,3.12322668816978,-0.03067223320595537,0.019242165243207543,-0.015753984320774832,-0.08394358030849533,0.037570820306824446,-0.0921898760301042,20,0,0,0
0.04,-2.784612278537289,-0.2860347461798008,0.9853747082597216,0.0444827807897646,-0.08342656777347898,3.1244776650666144,-0.03288898529621162,0.020786787242726455,-0.013400175080872467,-0.0019105305816229815,-0.011539291439937352,0.030384145987559313,20,0,0,0
0.08,-2.7858923090427865,-0.28535103474358653,0.9850282724316469,0.04521094721676191,-0.08280082960326911,3.1231317134504835,-0.03206309538197829,0.01712608011991464,-0.008677765843537731,0.018239619682885923,0.015673925386476585,-0.03371433326173482,20,0,0,0
0.12,-2.7872188421686848,-0.2846839599655849,0.9844881860025013,0.04851921802141519,-0.08694313875184832,3.123589512134897,-0.03349557634844531,0.016843947369611603,-0.013637432695060561,0.08353537137910567,-0.10459522618490619,0.011559628995779213,20,0,0,0
0.16,-2.788403519680232,-0.2840354850844611,0.9842578222912745,0.04408808798157479,-0.10333505796950573,3.125140438244507,-0.02977955617653727,0.01630088691924209,-0.005790714361207812,-0.11138650363560645,-0.41204806744916184,0.038986045363912265,20,0,0,0
0.20,-2.7895352906766333,-0.28309217147120547,0.9836490179537675,0.04735366290861666,-0.12415262679837458,3.126216025487497,-0.028330607597953552,0.023613123064583845,-0.01523965258403348,0.08174420632257329,-0.5211075168999201,0.026924210123251916,20,0,0,0
0.24,-2.790388716966073,-0.2824692451965748,0.9833626926499687,0.04380199700480716,-0.14052936655720605,3.124038843631116,-0.02125358805071446,0.015513253564829233,-0.007130598307947415,-0.0884501039485323,-0.4078436354199375,-0.05422017912923088,20,0,0,0
0.28,-2.791006389981488,-0.2814855790519938,0.9830862989225108,0.04700578826438401,-0.15595318508295378,3.1265818417747044,-0.015447732959950498,0.02460106163618134,-0.006912486683113715,0.08012542332630657,-0.3857429802860794,0.06359927544091432,20,0,0,0
0.32,-2.791107266298307,-0.27965414357697416,0.9825229735231176,0.039060854685224904,-0.14357767721116937,3.1203468973873005,-0.0025310677422938016,0.04595218579616978,-0.014134286339702979,-0.19934475931445786,0.31051142385461555,-0.1564397582260985,20,0,0,0
0.36,-2.7908836242053487,-0.2795521580694299,0.9828911927626766,0.04383695724239602,-0.1690724182785437,3.1248162781928603,0.005599468272826933,0.0025534755386515105,0.00921933756780812,0.11958229500927085,-0.6383279276376096,0.11190270887227033,20,0,0,0
0.40,-2.7900809148158165,-0.27887876353642477,0.9829117073783603,0.04697863956603692,-0.17724198584241918,3.1259022437849784,0.020138815667857708,0.01689449326092574,0.000514681987204384,0.078820258025938,-0.20496261461558335,0.027245303426744093,20,0,0,0
0.44,-2.788638013777025,-0.2778503147536078,0.9830621945096801,0.045300455164859185,-0.17753779396186284,3.124066119068919,0.03570312668786981,0.0254479248387359,0.0037236518444158967,-0.04152497549730622,-0.007319472701082027,-0.04543304882994309,20,0,0,0
0.48,-2.786585399893564,-0.2765933895445924,0.9833289429721607,0.044433577903873624,-0.17966595060415158,3.126185746896127,0.05140179486450279,0.031476066821147806,0.0066799459261804705,-0.02170844088160956,-0.05329354539004263,0.053079965813897824,20,0,0,0
0.52,-2.78393116018685,-0.27523088652699274,0.9836728635443341,0.04726650524536162,-0.1792648550897903,3.1265587632600442,0.06669555241993166,0.034236881922442876,0.00864201243454562,0.07118560299136384,0.01007870044134025,0.009373129484194692,20,0,0,0
0.56,-2.780333431545503,-0.2738194213048528,0.984340505586517,0.04299089663238031,-0.17727103587415866,3.121060589626897,0.0900377552645398,0.035323720298111816,0.016708595002838018,-0.10700256753062107,0.04989787292895185,-0.13759881895870915,20,0,0,0
0.60,-2.776181112316607,-0.2728946163418094,0.9844989805308938,0.0446832922849157,-0.1789784851043117,3.1240928049944605,0.1038545063479728,0.023130486268167504,0.003963649278755538,0.04232885415369273,-0.04270536226544182,0.07583935935069198,20,0,0,0
0.64,-2.771170750067632,-0.27155943941164773,0.9844147936165164,0.04392075046292374,-0.17999160844676276,3.1216757400987802,0.12502889929453,0.03331809031886284,-0.0021008056337168267,-0.01902851728718988,-0.025281544539453606,-0.06031559165052187,20,0,0,0
0.68,-2.7652766933934942,-0.2703115060886335,0.984613093800753,0.04868452555510392,-0.18633713260434484,3.123936295391027,0.1472129189814998,0.03116900928036547,0.004952844970787546,0.11898243866034472,-0.15848899753613493,0.05646076403555592,20,0,0,0
0.72,-2.7584259229282115,-0.2689691012437205,0.9847466375448782,0.045685882727884985,-0.1864297491182654,3.1222860777604122,0.17099830970147895,0.0335070282355073,0.0033333118708826883,-0.07484747262390463,-0.0023117498113704718,-0.04119017370450263,20,0,0,0
